appid,game_name,recommendationid,language,review,is_empty_review,voted_up,timestamp_created,timestamp_updated,steam_purchase,received_for_free,written_during_early_access,votes_up,votes_funny,weighted_vote_score,comment_count,author_steamid_hash,author_num_games_owned,author_num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,last_played,crawled_at
70,Half-Life,193171338,koreana,길 못찾겠음 퍼즐 푸는거도 내 대뇌피질이 우메보시마냥 바짝 쫄리는데 미로맵도 중간에 있으니 뒤질것 같음 퍼즐 난이도가 요즘 게임보다 높음,False,True,1745139784,1745139784,False,True,False,3,0,0.5424836277961731,0,83673a88f46eb0371e58d6bbf40a5c195192a9c187deb51b56d562c39e939c2e,0,3,64,0,57,1745140635,2026-06-07T01:32:20+00:00
70,Half-Life,186300378,koreana,"가족끼리 홈플러스갔다가 게임cd코너에서 우연히 접했을때가 초등학교 2학년 이었음 추억에 잠길겸 플레이 하고있는데 신기하게 게임 불감증은 안온다 

그래도 fps게임을 좋아한다면 꼭 플레이 해봤으면 좋겠음 

근데 퍼즐 푸는거 싫어하면 하지말것",False,True,1737731828,1737731887,True,False,False,3,0,0.5419847369194031,0,9867d44f50dca4859990910d567197be80c6369fb7a1dcbbc4aafcb8374bf96a,0,5,517,0,250,1737795360,2026-06-07T01:32:20+00:00
70,Half-Life,221206345,koreana,"스팀에서 무료로 배포했음
근데 이제와서 오리지널판으로 플레이 하는건 좀 그런거 같음
도무지 지금할 수 있을 정도의 조작감과 모델링이 아님
블랙메사로 플레이 했다면 나름 재밋게 했을거 같음

그리고 이걸 게임패드로 할 생각은 접는게 좋음
무기를 14개씩 들고 다니는데 무기전환하다가 열받아서 뒤질거 같아서
저는 우스틱 클릭에 크로우바 넣고 십자키에 2,3,4,5 할당해서 완화함

공짜로 받음+무형문화재적인 가치로 인해 추천을 누르겠음",False,True,1774045978,1774046074,False,True,False,2,0,0.5394737124443054,0,63e68355351522593907d3da2281a69138bbfc35c713601019044f65b4637255,0,73,869,0,869,1774043486,2026-06-07T01:32:20+00:00
70,Half-Life,193592316,koreana,따봉,False,True,1745630475,1745630475,True,False,False,1,0,0.5336787700653076,0,93f48160beb687fad4bd2eb881123ac942a7ecc549ec8242f02a1e7db6584c6d,0,2,1988,0,365,1777771299,2026-06-07T01:32:20+00:00
70,Half-Life,187939398,koreana,"디자인과 스토리텔링의 새로운 지평을 연 작품. 정교하게 구성된 레벨 디자인과 적들의 인공지능, 그리고 몰입감 높은 세계관은 핲라를 걸작으로 자리매김하게 만들었다.",False,True,1739601090,1739601090,True,False,False,1,0,0.5336787700653076,1,9990370e6b5fcc116915ee61d6725080b62bce5cd7fd79ecff63486ee8ceee97,136,43,2936,0,2936,1730979578,2026-06-07T01:32:20+00:00
70,Half-Life,209318137,koreana,"28살.. 1개월 뒤에는 29살이 되는 게임 '하프라이프' 
직접 제작자의 (시간끄는) 설계에 깨져야 하고 이로 인해 플레이타임 상당부분이 챕터반복으로 이루어져 있는 등 
게임구조상의 문제가 몇 있으나 ㅡ 98년대에 출시한 게임임을 고려하면 그래 여전히 훌륭하다.
그래도 플레이타임 설계는 잘 짰다. 피로감이 느껴질때쯤 딱 끝난다.",False,True,1763235944,1763235944,True,False,False,1,0,0.5258620381355286,0,cbab3b656b7214eb65f4c0b934514c0a2a3671a249e8546cfbb384972e1a94cf,0,7,568,0,553,1763274109,2026-06-07T01:32:20+00:00
70,Half-Life,224330895,koreana,i have a 2 second half life,False,True,1777432368,1777432368,False,True,False,1,0,0.523809552192688,0,3e6dd2ea710f5cc5110c5cfbe24ae801068886a9a9f047e3800cf2bbcd02cd63,8,2,474,222,252,1780017065,2026-06-07T01:32:20+00:00
70,Half-Life,221387403,koreana,이거 안해보면 스팀게임 한다고 하면 안됨,False,True,1774186924,1774186924,True,False,False,1,0,0.523809552192688,0,c0708318d78535374e67cc08d8de5efeb971d93e3c33801a8c34490064d97fbc,0,54,439,0,439,1774051248,2026-06-07T01:32:20+00:00
70,Half-Life,216935228,koreana,하프라이프2 보단 재밌는듯,False,True,1769513931,1775471699,True,False,False,1,1,0.523809552192688,0,32b105ed4af1954b5a1d784f1272f05abca5a68f6c3957c03deb63d4fac227ac,44,25,183,0,183,1773412432,2026-06-07T01:32:20+00:00
70,Half-Life,216802770,koreana,"지금은 다른게임들이 스팀에 출시하지만
이 게임은 스팀""을"" 출시했다",False,True,1769374083,1769374083,True,False,False,1,0,0.523809552192688,0,5672b4815eb1d33a26f8cf5e62ed88f99d51b75400e22ffc0894355138c2503f,0,41,431,0,431,1706688522,2026-06-07T01:32:20+00:00
70,Half-Life,208386878,koreana,인류가 만든 최고의 FPS게임,False,True,1762259401,1763541728,True,False,False,1,0,0.523809552192688,0,549e8252954332ee00716886cf858997ce709b444ab60bf5a055c486786a4d80,21,3,1175,0,947,1773222597,2026-06-07T01:32:20+00:00
70,Half-Life,208034353,koreana,깨는데 나만 개 오래 걸림?,False,True,1761906237,1761906237,True,False,False,1,0,0.523809552192688,0,c0ec8c8796080b1b0c4791005eca9daaecbb635d57ab31816cea90f8948f7617,0,16,224,0,215,1777184678,2026-06-07T01:32:20+00:00
70,Half-Life,205927725,koreana,"하프라이프는 밸브를 알리고
스팀을 알린 명작이 되었음.
90년대 후반게임치곤 나름 퀄리티도
괜찮은편임. 한국어 더빙도 재밌는 편이니 한번씩 해보길 바란다.",False,True,1759650814,1759650814,True,False,False,1,0,0.523809552192688,0,da1504a15a2c1fa727aa4526dd06f753b2bd235004725d9e16f36714032d75c8,0,20,67,0,38,1760164365,2026-06-07T01:32:20+00:00
70,Half-Life,203719143,koreana,아주 재미있어요!,False,True,1757181313,1757181321,True,False,False,1,0,0.523809552192688,0,3c353bb8f3e5ae077d25606af3e273ed871253180279c466378d92cbd6a639ed,39,20,331,0,325,1778943002,2026-06-07T01:32:20+00:00
70,Half-Life,202093135,koreana,뭐냐 왜 요즘게임보다 재밌냐,False,True,1755153818,1755153818,False,True,False,1,0,0.523809552192688,0,f2bee8a33d14c31406f4cb7aa795c084b79c5f5dbf72e09f1fc6c5a63545e9da,0,83,123,0,123,1755153748,2026-06-07T01:32:20+00:00
70,Half-Life,201572084,koreana,"반쪽 짜리 인생을 완전한 인생의 흐름으로 이끌게 해준 게임.

비록 게임은 투박할지라도 그 속에 담긴 것은 언제나 우릴 신나게 하기도,  화나게 하기도 했지만

결국 우리 모두는 고든 프리맨이 되었다.",False,True,1754489801,1754489801,False,True,False,1,0,0.523809552192688,0,dadcd1d121318245d81816639535947883c3cb1afdc40cccd2f5544687cf67f9,62,9,963,0,601,1765976683,2026-06-07T01:32:20+00:00
70,Half-Life,201189414,koreana,"2025년 작성
1998년에 출시하여 27년이 지났습니다.
오래전에 하다 놀라서 끄고...길찾기 어려워서 끄고..드디어 오늘 엔딩 봤네요
지금도 이렇게 재밌게 느껴지는데 옛날분들은 얼마나 재밌게 했을지 많이 생각됩니다
2나 三을 생각해보면 얼마나 재밌게 더 발전했을지 기대가 되네요",False,True,1754025208,1754025208,True,False,False,1,0,0.523809552192688,0,98ec5611026e5dcff07ec1f7b99ae902c346fd4f09933bab02290366d66522ef,0,190,477,0,477,1753990868,2026-06-07T01:32:20+00:00
70,Half-Life,199801388,koreana,"이게임은 전투보단 퍼즐 위주입니다
반드시 쉬움 모드로 하십시오
게임을 즐기는 데에는 쉬움모드가 가장 적절합니다
어려움 모드에선 귀신같이도 항상 20의 체력이 유지되며 
샷건을 정면에서 6발을 견뎌내는 기열찬 해병대원들과 
죽음의 다이다이를 뜨고있는 자신을 발견할 수 있습니다

만약을 대비하여 콘솔창(`키)을 열고
sv_cheats 1 치트 모드 활성화
skill 1 난이도 변경 (1~3, 쉬움~어려움)
god 무적 모드
impulse 101 모든 무기와 탄약 획득",False,True,1752517565,1752517565,True,False,False,1,0,0.523809552192688,0,918776e8e5f3331fb532eb40da1848bffccb0c4cd4d0e04effc4b6745e7743f6,0,30,1532,0,1532,1752516840,2026-06-07T01:32:20+00:00
70,Half-Life,189677245,koreana,뒤지게 어렵네 진짜;;;,False,True,1741434232,1741434232,True,False,False,1,0,0.523809552192688,0,712d79ed6d6904f3ff18b41160865b6be8ee5255ff5ffc3fd12e07c814b98b26,771,14,713,0,713,1741374956,2026-06-07T01:32:20+00:00
70,Half-Life,188926191,koreana,장비를 정지합니다~~,False,True,1740732926,1740732926,True,False,False,1,0,0.523809552192688,0,2d32e48e51b4841eed349443404fcdf95931024cc4b4bb5b14e5c44cd9e2a834,0,14,672,0,672,1740732818,2026-06-07T01:32:20+00:00
70,Half-Life,207703452,koreana,"오케이 올드해도 재미도 있고 독특함

기념비적인 게임이니까 체험 해볼만은 합니다",False,True,1761555783,1761555783,True,False,False,1,0,0.52173912525177,0,6c6a617476d396c4c2ad80c6ede5686a2bcb2ef81d4602036e346ade5e01f35c,3249,385,78,0,78,1761555425,2026-06-07T01:32:20+00:00
70,Half-Life,221729902,koreana,인생최고의 게임 98년에 이런게임이 있다는건 혁명입니다.,False,True,1774516990,1774516990,True,False,False,1,0,0.5199999809265137,0,b1f23cf9685905dcb86ead314cc30b2b1d92bc55ea8cec35e3eec57124bb19e9,28,2,1089,0,1089,1774515264,2026-06-07T01:32:20+00:00
70,Half-Life,211856215,koreana,하프라이프1 요즘 재미없어요 ㅋ,False,True,1764499665,1764499665,True,False,False,3,0,0.517778754234314,0,4b10bd4bd33d1bb2d309f7244cb605a6a296cdd2ae12a5691b6ffbd1cfe19a3a,0,20,62,0,62,1690554174,2026-06-07T01:32:20+00:00
70,Half-Life,215310209,koreana,"포탈을 플레이하고 세계관을 공유한다길래 해보려고 했는데 너무 심함... 멀미가...
그래픽이 조악한 것에 더해 시야각이 이상해서 내가 해본 게임들 중에서 가장 심한 멀미를 유발함
어느 정도냐면 내 플탐이 15분인데 딱 15분 하고 진짜 토할 것 같아서 껐음",False,False,1767703803,1767703803,True,False,False,2,0,0.5150966644287109,0,ccccdde8ee353fa1b0ae02eebedec99b4e9f4ef26fd1cd4051526b38a5d10746,121,18,103,0,15,1769623521,2026-06-07T01:32:20+00:00
70,Half-Life,209622658,koreana,무서운 ㄷㄷ,False,True,1763560154,1763560154,True,False,False,1,0,0.5098039507865906,0,5f6ea1b586e01cd8cd642292700be409888e936087247477ccf8a4102ad4d5aa,0,6,357,0,247,1774747160,2026-06-07T01:32:20+00:00
70,Half-Life,209264234,koreana,Wow,False,True,1763198427,1763640674,True,False,False,1,0,0.5098039507865906,0,d9dc902cde0ebbcbd9c7620922af98eb60a201e9e9105d05324b24c4b053cd82,0,7,2324,0,1887,1772855380,2026-06-07T01:32:20+00:00
70,Half-Life,208791602,koreana,레일 위에서 챕터 삭제좀,False,True,1762682704,1762682704,True,False,False,1,0,0.5098039507865906,0,3a0b7ffde0960ceb54fb5fabc51582fcf17468b2436c11e419bce6feb92e977e,0,12,211,0,163,1762856705,2026-06-07T01:32:20+00:00
70,Half-Life,227286430,koreana,리메이크작 블랙메사도 재미있음,False,True,1780717447,1780717447,False,False,False,0,0,0.5,0,e34145c8f32b8706ef68e51fc72b1f67ccf0c51ef5d361bef94d723f42951863,855,42,541,0,541,1527369202,2026-06-07T01:32:20+00:00
70,Half-Life,227023320,koreana,"이거 1998년 출시인 게임인게 말이 안됨,진짜 ㄹㅇ로",False,True,1780416629,1780416629,True,False,False,0,0,0.5,0,145f007133f202619060e57095d3110c165a5300340d46db295c3b1ae86cd702,28,8,1020,540,986,1780677879,2026-06-07T01:32:20+00:00
70,Half-Life,226564060,koreana,게임성이 좋으면 그래픽은 관계없다는 걸 또 한번 상기시켜 준 게임.,False,True,1779902589,1779902589,False,True,False,0,0,0.5,0,03978c1d17630c61c9428736b2a77f5dfdd74dadee70a2ae9bbd88d8600014d7,119,33,835,0,835,1704792878,2026-06-07T01:32:20+00:00
70,Half-Life,224729103,koreana,"현대 FPS 서사 기법의 교본이자, 장르가 나아갈 방향을 제시한 기념비적 작품.
파멸적인 더빙과 투박한 그래픽에 가려져있으나 이 게임은 고전 FPS를 기반으로 현대 FPS 문법을 그대로 따르고 있다.
투박한 그래픽에 거부감이 없다면 한 번쯤 플레이 해보는 것을 추천.",False,True,1777861859,1777861859,True,False,False,0,0,0.5,0,dbad6884645a2b8c91e2f2d625df5579361fbe1d336c71eb907bdeda28442743,0,58,6304,0,6304,1764403317,2026-06-07T01:32:20+00:00
70,Half-Life,224724718,koreana,장비를 정지합니다,False,True,1777855967,1777855967,True,False,False,0,0,0.5,0,7eeb60719932d79757efef010002306592dafb9040be7bd7c6e11be1f8add86d,0,5,170,4,147,1779884919,2026-06-07T01:32:20+00:00
70,Half-Life,224717485,koreana,재밌게 잘 만들었는데 길 찾는게 어렵고 보스전이 재미가 없음,False,True,1777846965,1777846965,True,False,False,0,0,0.5,0,2aff913675525687fccb84f2a821bd7be5e5169a793f167e959df72314ee4f77,27,3,880,0,880,1777845734,2026-06-07T01:32:20+00:00
70,Half-Life,224692219,koreana,나름 재밌음,False,True,1777826237,1777826237,True,False,False,0,0,0.5,0,53dd9d4ece519b24fa1ed817dab65ff2a82a9de488dd0fe9b0344eb0251d1c37,130,24,736,0,736,1777826122,2026-06-07T01:32:20+00:00
70,Half-Life,224360625,koreana,이게 20세기 게임이라고? 좆구라까네,False,True,1777474150,1777474150,True,False,False,1,0,0.5,0,bd13e784a9bb7818a97111ddc9b728ead717709f81d6689cea8eb2fdbff9a71c,0,36,28,0,28,1762066931,2026-06-07T01:32:20+00:00
70,Half-Life,223164111,koreana,게임 진짜 잘 만드네,False,True,1776065306,1776065306,True,False,False,0,0,0.5,0,287b8d4d6a56825bcc58c2554c9d3cda833a4e77433ad9aa0f5c24f19231a5b2,0,50,1397,0,1397,1776065212,2026-06-07T01:32:20+00:00
70,Half-Life,222590257,koreana,👍,False,True,1775402583,1775402583,True,False,False,0,0,0.5,0,e2955ba15fb074c7ae901e61811c4edfef624fe53dc584852285f5502e8ae76e,89,28,329,0,329,1761321561,2026-06-07T01:32:20+00:00
70,Half-Life,222384984,koreana,굳,False,True,1775198939,1775198939,True,False,False,0,0,0.5,0,7bf5f45bbc01a83ba4bef8c3236476a1171f745c4005669b6416f9287f5eb3dd,0,3,5267,38,4615,1780678904,2026-06-07T01:32:20+00:00
70,Half-Life,221991807,koreana,rdfas,False,True,1774768733,1774768733,True,False,False,0,0,0.5,0,13a3694704da342c08bb7abd8f1d785ab78981723a10f2a3143d18c23d626a92,0,5,305,0,273,1778986809,2026-06-07T01:32:20+00:00
70,Half-Life,221424248,koreana,한번 해보세요 이틀만에 엔딩볼정도로 몰입감 좋아요,False,True,1774209281,1774209281,True,False,False,0,0,0.5,0,219b0479f7598a7b465220fb967f4a46e40ce0eb229f013b10ff82d4355becf1,0,1,885,0,885,1774208252,2026-06-07T01:32:20+00:00
70,Half-Life,220464688,koreana,꺙아아아아아아아아아아ㅏㄲ 혜뜨크럐ㅃ 꺄꺄꺄꺄꺄꺄꺄아야야야야야ㅑㅇ아ㅓㅏ앙 혜뜨크럐ㅃ 캬야야아아아아아ㅏㅇㅇ,False,True,1773281167,1773281167,True,False,False,0,0,0.5,0,042b65241b4064ea8aa67972da4a7931a98d9fd7f35886e87fd8a6fed8210f0c,667,180,274,0,235,1773286250,2026-06-07T01:32:20+00:00
70,Half-Life,220342858,koreana,스토리고 나발이고 스피드런 해야됨 ㅂ2,False,True,1773143134,1773143134,True,False,False,0,0,0.5,0,0aace75a13e61b44e16ca76234ae75f8ee0377d19330dfd7267196ed8de0e405,19,5,584,0,584,1767864849,2026-06-07T01:32:20+00:00
70,Half-Life,219961299,koreana,30년이 다 되어가는 게임인데도 여전히 재밌다. 당시 시대상을 생각한다면 정말 혁신이 아니었을까 싶다.,False,True,1772785612,1772785612,True,False,False,0,0,0.5,0,767007b349008e9ee6ed3c2144b7126609df6530a19e0c796814300cf642bd9e,0,18,953,0,953,1772789611,2026-06-07T01:32:20+00:00
70,Half-Life,219514852,koreana,갓겜 질질쌈,False,True,1772345448,1772345448,True,False,False,0,0,0.5,0,19e47a0e18d0e5272e54503fc2c2ea0bad5ae39940e7fa46a947469fac2aecf2,0,9,676,0,676,1580037622,2026-06-07T01:32:20+00:00
70,Half-Life,219341789,koreana,미안하지만 고든난 직금 좀 바뻥,False,True,1772195572,1772195572,True,False,False,0,0,0.5,0,1574d881f3dbbae583111fe5d55c3b4e050f9cae3629951821e7e22331fd8ce8,0,8,4009,0,3792,1773547325,2026-06-07T01:32:20+00:00
70,Half-Life,219087669,koreana,역대 최고의 명작!,False,True,1771899382,1771899412,False,True,False,0,0,0.5,0,18bcc711dfb7de4c11dc2a6022404c3743c6c07b1f540aef93e2548e4e385673,0,102,1028,0,1028,1771899302,2026-06-07T01:32:20+00:00
70,Half-Life,218974200,koreana,"옛날 그래픽에서만 느낄 수 있는 고립 된 듯한 공포가 있음 내가 똥손이라 그런지 은근 난이도가 있어서 옛날 겜인데도 불구하고 끝까지 하게 됐음 그리고 괴랄한 한국어 더빙은 덤ㅋㅋㅋ 2편이 우주명작이라는데, 레이트레이싱 업뎃 완전 적용 되면 해볼 생각중",False,True,1771781919,1771781919,True,False,False,0,0,0.5,0,c6ef13f8c90852bd060b4a221f5e2a5e1b1a34150f65d19331c394d9bb5bbbd1,0,23,1008,0,1008,1742667358,2026-06-07T01:32:20+00:00
70,Half-Life,218954502,koreana,"명작 중의 명작
",False,True,1771767272,1771767272,True,False,False,0,0,0.5,0,5d5a1c0dcc28f67931b8fc2a96c85106a547724c6f85d08c49e117de4ae2568f,0,3,7568,2165,5035,1780609233,2026-06-07T01:32:20+00:00
70,Half-Life,218939179,koreana,"상자를 밀어서 길을만들고 

환풍구를 부셔서 들어가는 등

길찾기에서 창의성을 많이 요구하는게임입니다

잘풀리면 개꿀잼이지만 안풀리면 답답함 ㅋㅋ",False,True,1771752775,1771754456,True,False,False,0,0,0.5,0,0e08426afb45380f0eadea33061bba0d0755ab7bb1a25efe8132bb5e4e01996e,223,99,477,0,473,1776596165,2026-06-07T01:32:20+00:00
70,Half-Life,218627864,koreana,"당신이 한국인이라면 그 전설의 병맛더빙을 아실겁니다.
그것의 유래를 찾아서 이 게임 해보세요.
1회차는 공략으로 해야하는 부분이 어느 정도 존재하지만 그래도 이 25년 썩은물 게임을 즐기시고 싶으시다면 기꺼이 하시길 권고드립니다.

장비를 정지합니다.",False,True,1771427632,1771427632,True,False,False,0,0,0.5,0,3a56470bf732ae11c02d7b11528ae2641d2de999a130e3625ac3769fed89c1a3,0,11,1090,0,702,1771785922,2026-06-07T01:32:20+00:00
70,Half-Life,217162989,koreana,"옛날에 나온 겜이라 너무 어려워요
그거 빼곤 다 좋아요",False,True,1769779292,1769779292,True,False,False,0,0,0.5,0,cb00c0e59909dd155ab52f33f6e78e1a3f36de1efd2551894c5dc118e43262e3,68,16,713,0,501,1774730350,2026-06-07T01:32:20+00:00
70,Half-Life,216861418,koreana,명작,False,True,1769447402,1769447402,True,False,False,0,0,0.5,0,dd3457dbb9b69bceef709b55fe940b728e1b630010cc632dcec764d6211ae032,104,8,651,0,651,1721900249,2026-06-07T01:32:20+00:00
70,Half-Life,216460384,koreana,"Ost중에서 Klaxon beat이 최고!입니다!
게임도 좋고 ost도 좋고!",False,True,1768985094,1768985094,True,False,False,0,0,0.5,0,5b75a30d09aa7cecd66bf997c59d4fb20f5382acd7c79ddef4e0174972347cb7,0,17,602,0,602,1771745562,2026-06-07T01:32:20+00:00
70,Half-Life,216228436,koreana,자신이 클레식을 좋아한다 하면은 해보세요,False,True,1768719099,1779794996,True,False,False,0,0,0.5,0,7380d394bf22b2e48dafab849e59cabf6a761cd11a622e66d4b6c4bb1e38e6eb,0,32,1010,0,1010,1775560134,2026-06-07T01:32:20+00:00
70,Half-Life,215881740,koreana,어려워,False,False,1768296135,1768296135,True,False,False,0,0,0.5,0,f8d953284d61b65378837d412870f4f31c57970e9ab61897e092dc25ad1ce839,34,9,608,0,608,1768219077,2026-06-07T01:32:20+00:00
70,Half-Life,215857495,koreana,"길찾기 어렵다

엘리베이터에 끼어죽는 버그가 발생한다면 엘리베이터 위의 시체를 치워보세요

젠에서 부터 쓸수있는 멀리뛰기 모듈은 앉으면서 점프 누르면 써집니다",False,True,1768259341,1768259341,True,False,False,0,0,0.5,0,6b9bb48021fea0bfd24ed18006da6be252153d9cedc6286743f9c935fdd7b543,191,13,360,0,360,1768251931,2026-06-07T01:32:20+00:00
70,Half-Life,215732554,koreana,재미있슴,False,True,1768128557,1768128557,True,False,False,0,0,0.5,0,04caf41474df6cd5d222f06da19564849d4e26a46f49dc01303a8d465a59ce44,0,1,962,0,451,1775985728,2026-06-07T01:32:20+00:00
70,Half-Life,215524702,koreana,"겜 한지 2년 뒤에 쓴 평가 
 - 길 찾기 개빡셈 
 - 난이도 꽤 높음
 - 후줄근한 폴리곤 그래픽 
 - 밈으로 나오는 캐릭과 더빙 다수 

 > 시대를 평정했던 게임은 한 번씩 해보는것도 좋다구 생각해요",False,True,1767919739,1767919739,False,False,False,0,0,0.5,0,9bab25a7ed444ffcab58fa5720c3ee0b65ab922e805e6ac025e680ee7b119d91,86,7,554,0,554,1693680776,2026-06-07T01:32:20+00:00
70,Half-Life,215223787,koreana,솔직히 그래픽 구리기는하지만 오히려 구려서 캐릭터들도 뭔가 웃기고 그냥 옛날게임이랑 생각이 안듬 스토리가 어떻게 1998년에 만든지 모르겠음 씹 레전드 게임해볼려면 일단 이거먼저 해라,False,True,1767620977,1767620977,True,False,False,0,0,0.5,0,dd708d3ac67b1781e6a16045099c3f87230a68491eb407acb23503bc0b75fe78,16,7,823,0,821,1769851035,2026-06-07T01:32:20+00:00
70,Half-Life,214916808,koreana,할 수록 재미가 우러나는 게임,False,True,1767360633,1767360633,False,True,False,0,0,0.5,0,3a507599047229af42cfde351b353d59d290d1b9712798c6f9f1a03674db2ea9,33,8,5564,0,5211,1779082182,2026-06-07T01:32:20+00:00
70,Half-Life,214643658,koreana,Where is my half-life 3? Where is my half-life 3? Where is my half-life 3? Where is my half-life 3? Where is my half-life 3? Where is my half-life 3? Where is my half-life 3? Where is my half-life 3? Where is my half-life 3? Where is my half-life 3? Where is my half-life 3? Where is my half-life 3? Where is my half-life 3? Where is my half-life 3? Where is my half-life 3? Where is my half-life 3? Where is my half-life 3? Where is my half-life 3? Where is my half-life 3? Where is my half-life 3? Where is my half-life 3? Where is my half-life 3? Where is my half-life 3? Where is my half-life 3? Where is my half-life 3? Where is my half-life 3? Where is my half-life 3? Where is my half-life 3? Where is my half-life 3? Where is my half-life 3? Where is my half-life 3? Where is my half-life 3? Where is my half-life 3? Where is my half-life 3? Where is my half-life 3?,False,True,1767103870,1767103870,True,False,False,0,0,0.5,0,41ea0c783ad7bc08f1f729ae0d9b1f3242c4f87d373fd694be8295edb149a312,0,5,967,0,296,1771231833,2026-06-07T01:32:20+00:00
